"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047648","CHOSHI, JA","1931-05-30",,"20.5","14.1"
"JA000047648","CHOSHI, JA","1931-05-31",,"22.1","16.4"
"JA000047648","CHOSHI, JA","1931-06-01",,"22.6","14.4"
"JA000047648","CHOSHI, JA","1931-06-02",,"23.3","16.4"
"JA000047648","CHOSHI, JA","1931-06-03",,"20.5","16.1"
"JA000047648","CHOSHI, JA","1931-06-04",,"21.6","15.5"
"JA000047648","CHOSHI, JA","1931-06-05",,"24.3","17.2"
"JA000047648","CHOSHI, JA","1931-06-06",,"23.8","17.5"
"JA000047648","CHOSHI, JA","1931-06-07",,"24.0","16.0"
"JA000047648","CHOSHI, JA","1931-06-08",,"20.3","15.9"
"JA000047648","CHOSHI, JA","1931-06-09",,"18.0","15.0"
"JA000047648","CHOSHI, JA","1931-06-10",,"20.1","14.3"
"JA000047648","CHOSHI, JA","1931-06-11",,"23.0","16.0"
"JA000047648","CHOSHI, JA","1931-06-12",,"21.0","16.5"
"JA000047648","CHOSHI, JA","1931-06-13",,"23.5","15.2"
"JA000047648","CHOSHI, JA","1931-06-14",,"23.0","16.4"
"JA000047648","CHOSHI, JA","1931-06-15",,"22.2","15.7"
"JA000047648","CHOSHI, JA","1931-06-16",,"18.5","16.2"
"JA000047648","CHOSHI, JA","1931-06-17",,"18.1","14.6"
"JA000047648","CHOSHI, JA","1931-06-18",,"18.2","15.0"
"JA000047648","CHOSHI, JA","1931-06-19",,"18.6","15.0"
"JA000047648","CHOSHI, JA","1931-06-20",,"20.4","14.8"
"JA000047648","CHOSHI, JA","1931-06-21",,"23.0","16.0"
"JA000047648","CHOSHI, JA","1931-06-22",,"19.6","16.5"
"JA000047648","CHOSHI, JA","1931-06-23",,"21.7","15.5"
"JA000047648","CHOSHI, JA","1931-06-24",,"24.5","17.8"
"JA000047648","CHOSHI, JA","1931-06-25",,"23.9","15.8"
"JA000047648","CHOSHI, JA","1931-06-26",,"20.2","16.2"
"JA000047648","CHOSHI, JA","1931-06-27",,"23.0","16.2"
"JA000047648","CHOSHI, JA","1931-06-28",,"26.3","20.2"
"JA000047648","CHOSHI, JA","1931-06-29",,"25.1","20.0"
"JA000047648","CHOSHI, JA","1931-06-30",,"24.0","18.5"
"JA000047648","CHOSHI, JA","1931-07-01",,"25.0","18.5"
"JA000047648","CHOSHI, JA","1931-07-02",,"24.8","17.8"
"JA000047648","CHOSHI, JA","1931-07-03",,"24.9","19.4"
"JA000047648","CHOSHI, JA","1931-07-04",,"28.0","19.3"
"JA000047648","CHOSHI, JA","1931-07-05",,"21.0","18.9"
"JA000047648","CHOSHI, JA","1931-07-06",,"22.9","18.5"
"JA000047648","CHOSHI, JA","1931-07-07",,"21.5","18.3"
"JA000047648","CHOSHI, JA","1931-07-08",,"21.5","18.5"
"JA000047648","CHOSHI, JA","1931-07-09",,"20.9","18.3"
"JA000047648","CHOSHI, JA","1931-07-10",,"19.5","17.6"
"JA000047648","CHOSHI, JA","1931-07-11",,"18.8","16.9"
"JA000047648","CHOSHI, JA","1931-07-12",,"19.6","16.6"
"JA000047648","CHOSHI, JA","1931-07-13",,"19.0","16.9"
"JA000047648","CHOSHI, JA","1931-07-14",,"19.2","17.0"
"JA000047648","CHOSHI, JA","1931-07-15",,"19.5","16.9"
"JA000047648","CHOSHI, JA","1931-07-16",,"22.3","17.5"
"JA000047648","CHOSHI, JA","1931-07-17",,"24.3","19.0"
"JA000047648","CHOSHI, JA","1931-07-18",,"21.7","17.7"
"JA000047648","CHOSHI, JA","1931-07-19",,"29.7","19.5"
"JA000047648","CHOSHI, JA","1931-07-20",,"24.2","18.5"
"JA000047648","CHOSHI, JA","1931-07-21",,"20.5","18.2"
"JA000047648","CHOSHI, JA","1931-07-22",,"18.8","16.9"
"JA000047648","CHOSHI, JA","1931-07-23",,"20.6","17.6"
"JA000047648","CHOSHI, JA","1931-07-24",,"22.0","17.3"
"JA000047648","CHOSHI, JA","1931-07-25",,"22.9","19.4"
"JA000047648","CHOSHI, JA","1931-07-26",,"26.0","21.1"
"JA000047648","CHOSHI, JA","1931-07-27",,"25.0","18.5"
"JA000047648","CHOSHI, JA","1931-07-28",,"23.8","18.8"
"JA000047648","CHOSHI, JA","1931-07-29",,"22.6","19.0"
"JA000047648","CHOSHI, JA","1931-07-30",,"25.4","18.5"
"JA000047648","CHOSHI, JA","1931-07-31",,"28.4","21.0"
"JA000047648","CHOSHI, JA","1931-08-01",,"28.2","21.8"
"JA000047648","CHOSHI, JA","1931-08-02",,"27.7","20.4"
"JA000047648","CHOSHI, JA","1931-08-03",,"27.9","20.0"
"JA000047648","CHOSHI, JA","1931-08-04",,"27.3","20.8"
"JA000047648","CHOSHI, JA","1931-08-05",,"27.8","23.2"
"JA000047648","CHOSHI, JA","1931-08-06",,"28.5","23.2"
"JA000047648","CHOSHI, JA","1931-08-07",,"29.8","23.0"
"JA000047648","CHOSHI, JA","1931-08-08",,"30.1","22.6"
"JA000047648","CHOSHI, JA","1931-08-09",,"29.8","24.0"
"JA000047648","CHOSHI, JA","1931-08-10",,"28.8","22.5"
"JA000047648","CHOSHI, JA","1931-08-11",,"27.4","21.5"
"JA000047648","CHOSHI, JA","1931-08-12",,"28.2","21.4"
"JA000047648","CHOSHI, JA","1931-08-13",,"24.4","20.4"
"JA000047648","CHOSHI, JA","1931-08-14",,"26.3","20.3"
"JA000047648","CHOSHI, JA","1931-08-15",,"30.2","23.1"
"JA000047648","CHOSHI, JA","1931-08-16",,"30.5","22.7"
"JA000047648","CHOSHI, JA","1931-08-17",,"30.7","24.5"
"JA000047648","CHOSHI, JA","1931-08-18",,"30.5","24.1"
"JA000047648","CHOSHI, JA","1931-08-19",,"30.0","23.2"
"JA000047648","CHOSHI, JA","1931-08-20",,"30.5","23.0"
"JA000047648","CHOSHI, JA","1931-08-21",,"30.9","23.3"
"JA000047648","CHOSHI, JA","1931-08-22",,"31.4","23.6"
"JA000047648","CHOSHI, JA","1931-08-23",,"30.0","23.7"
"JA000047648","CHOSHI, JA","1931-08-24",,"31.2","22.5"
"JA000047648","CHOSHI, JA","1931-08-25",,"23.2","20.7"
"JA000047648","CHOSHI, JA","1931-08-26",,"27.4","20.2"
"JA000047648","CHOSHI, JA","1931-08-27",,"29.5","22.5"
"JA000047648","CHOSHI, JA","1931-08-28",,"28.9","23.3"
"JA000047648","CHOSHI, JA","1931-08-29",,"24.7","21.3"
"JA000047648","CHOSHI, JA","1931-08-30",,"24.8","21.0"
"JA000047648","CHOSHI, JA","1931-08-31",,"22.9","20.5"
"JA000047648","CHOSHI, JA","1931-09-01",,"25.1","21.2"
"JA000047648","CHOSHI, JA","1931-09-02",,"24.5","21.5"
"JA000047648","CHOSHI, JA","1931-09-03",,"24.4","20.0"
"JA000047648","CHOSHI, JA","1931-09-04",,"26.7","20.9"
"JA000047648","CHOSHI, JA","1931-09-05",,"28.4","23.2"
"JA000047648","CHOSHI, JA","1931-09-06",,"25.3","20.5"
"JA000047648","CHOSHI, JA","1931-09-07",,"21.0","18.7"
"JA000047648","CHOSHI, JA","1931-09-08",,"23.1","19.9"
"JA000047648","CHOSHI, JA","1931-09-09",,"22.0","19.7"
"JA000047648","CHOSHI, JA","1931-09-10",,"22.7","20.4"
"JA000047648","CHOSHI, JA","1931-09-11",,"25.2","20.7"
"JA000047648","CHOSHI, JA","1931-09-12",,"27.8","22.5"
"JA000047648","CHOSHI, JA","1931-09-13",,"26.4","22.5"
"JA000047648","CHOSHI, JA","1931-09-14",,"23.9","21.4"
"JA000047648","CHOSHI, JA","1931-09-15",,"24.4","20.9"
"JA000047648","CHOSHI, JA","1931-09-16",,"23.5","21.5"
"JA000047648","CHOSHI, JA","1931-09-17",,"27.7","21.8"
"JA000047648","CHOSHI, JA","1931-09-18",,"23.6","20.9"
"JA000047648","CHOSHI, JA","1931-09-19",,"24.5","20.3"
"JA000047648","CHOSHI, JA","1931-09-20",,"25.2","20.6"
"JA000047648","CHOSHI, JA","1931-09-21",,"23.8","20.8"
"JA000047648","CHOSHI, JA","1931-09-22",,"24.6","19.6"
"JA000047648","CHOSHI, JA","1931-09-23",,"24.5","20.6"
"JA000047648","CHOSHI, JA","1931-09-24",,"23.8","20.9"
"JA000047648","CHOSHI, JA","1931-09-25",,"23.5","20.7"
"JA000047648","CHOSHI, JA","1931-09-26",,"24.0","19.6"
"JA000047648","CHOSHI, JA","1931-09-27",,"27.5","20.0"
"JA000047648","CHOSHI, JA","1931-09-28",,"27.7","19.2"
"JA000047648","CHOSHI, JA","1931-09-29",,"25.9","19.0"
"JA000047648","CHOSHI, JA","1931-09-30",,"23.5","18.0"
"JA000047648","CHOSHI, JA","1931-10-01",,"22.7","19.2"
"JA000047648","CHOSHI, JA","1931-10-02",,"22.1","19.6"
"JA000047648","CHOSHI, JA","1931-10-03",,"22.3","19.9"
"JA000047648","CHOSHI, JA","1931-10-04",,"21.0","16.7"
"JA000047648","CHOSHI, JA","1931-10-05",,"20.5","17.5"
"JA000047648","CHOSHI, JA","1931-10-06",,"22.0","18.6"
"JA000047648","CHOSHI, JA","1931-10-07",,"25.9","19.3"
"JA000047648","CHOSHI, JA","1931-10-08",,"25.3","21.0"
"JA000047648","CHOSHI, JA","1931-10-09",,"22.4","18.7"
"JA000047648","CHOSHI, JA","1931-10-10",,"19.0","15.2"
"JA000047648","CHOSHI, JA","1931-10-11",,"19.0","15.5"
"JA000047648","CHOSHI, JA","1931-10-12",,"17.5","14.4"
"JA000047648","CHOSHI, JA","1931-10-13",,"23.6","16.0"
"JA000047648","CHOSHI, JA","1931-10-14",,"25.5","19.6"
"JA000047648","CHOSHI, JA","1931-10-15",,"21.0","18.2"
"JA000047648","CHOSHI, JA","1931-10-16",,"21.6","17.8"
"JA000047648","CHOSHI, JA","1931-10-17",,"25.0","18.1"
"JA000047648","CHOSHI, JA","1931-10-18",,"20.3","18.3"
"JA000047648","CHOSHI, JA","1931-10-19",,"19.4","13.8"
"JA000047648","CHOSHI, JA","1931-10-20",,"15.6","12.6"
"JA000047648","CHOSHI, JA","1931-10-21",,"17.9","11.5"
"JA000047648","CHOSHI, JA","1931-10-22",,"17.9","10.8"
"JA000047648","CHOSHI, JA","1931-10-23",,"16.6","9.6"
"JA000047648","CHOSHI, JA","1931-10-24",,"17.6","10.1"
"JA000047648","CHOSHI, JA","1931-10-25",,"17.5","15.0"
"JA000047648","CHOSHI, JA","1931-10-26",,"19.9","15.6"
"JA000047648","CHOSHI, JA","1931-10-27",,"16.9","14.7"
"JA000047648","CHOSHI, JA","1931-10-28",,"18.9","8.9"
"JA000047648","CHOSHI, JA","1931-10-29",,"17.0","7.0"
"JA000047648","CHOSHI, JA","1931-10-30",,"16.7","12.1"
"JA000047648","CHOSHI, JA","1931-10-31",,"20.1","11.0"
"JA000047648","CHOSHI, JA","1931-11-01",,"18.0","11.3"
"JA000047648","CHOSHI, JA","1931-11-02",,"16.8","14.4"
"JA000047648","CHOSHI, JA","1931-11-03",,"16.5","14.7"
"JA000047648","CHOSHI, JA","1931-11-04",,"16.5","14.0"
"JA000047648","CHOSHI, JA","1931-11-05",,"21.2","13.7"
"JA000047648","CHOSHI, JA","1931-11-06",,"22.0","14.9"
"JA000047648","CHOSHI, JA","1931-11-07",,"22.0","12.1"
"JA000047648","CHOSHI, JA","1931-11-08",,"20.0","11.2"
"JA000047648","CHOSHI, JA","1931-11-09",,"18.8","11.9"
"JA000047648","CHOSHI, JA","1931-11-10",,"22.4","12.5"
"JA000047648","CHOSHI, JA","1931-11-11",,"15.7","10.6"
"JA000047648","CHOSHI, JA","1931-11-12",,"14.3","10.2"
"JA000047648","CHOSHI, JA","1931-11-13",,"17.2","8.2"
"JA000047648","CHOSHI, JA","1931-11-14",,"17.2","13.5"
"JA000047648","CHOSHI, JA","1931-11-15",,"17.3","15.4"
"JA000047648","CHOSHI, JA","1931-11-16",,"19.0","14.4"
"JA000047648","CHOSHI, JA","1931-11-17",,"16.1","12.8"
"JA000047648","CHOSHI, JA","1931-11-18",,"20.0","9.6"
"JA000047648","CHOSHI, JA","1931-11-19",,"13.0","9.6"
"JA000047648","CHOSHI, JA","1931-11-20",,"14.2","8.3"
"JA000047648","CHOSHI, JA","1931-11-21",,"13.7","10.4"
"JA000047648","CHOSHI, JA","1931-11-22",,"13.3","10.0"
"JA000047648","CHOSHI, JA","1931-11-23",,"14.5","12.5"
"JA000047648","CHOSHI, JA","1931-11-24",,"15.4","12.4"
"JA000047648","CHOSHI, JA","1931-11-25",,"14.7","10.6"
"JA000047648","CHOSHI, JA","1931-11-26",,"15.1","7.1"
"JA000047648","CHOSHI, JA","1931-11-27",,"12.0","9.2"
"JA000047648","CHOSHI, JA","1931-11-28",,"10.5","5.9"
"JA000047648","CHOSHI, JA","1931-11-29",,"10.0","6.0"
"JA000047648","CHOSHI, JA","1931-11-30",,"13.6","3.1"
"JA000047648","CHOSHI, JA","1931-12-01",,"16.9","4.3"
"JA000047648","CHOSHI, JA","1931-12-02",,"9.0","3.4"
"JA000047648","CHOSHI, JA","1931-12-03",,"14.5","3.5"
"JA000047648","CHOSHI, JA","1931-12-04",,"13.8","3.7"
"JA000047648","CHOSHI, JA","1931-12-05",,"11.2","3.5"
"JA000047648","CHOSHI, JA","1931-12-06",,"13.5","3.2"
"JA000047648","CHOSHI, JA","1931-12-07",,"17.7","8.1"
"JA000047648","CHOSHI, JA","1931-12-08",,"15.2","7.3"
"JA000047648","CHOSHI, JA","1931-12-09",,"18.2","8.9"
"JA000047648","CHOSHI, JA","1931-12-10",,"17.5","10.8"
"JA000047648","CHOSHI, JA","1931-12-11",,"12.5","10.1"
"JA000047648","CHOSHI, JA","1931-12-12",,"17.0","8.4"
"JA000047648","CHOSHI, JA","1931-12-13",,"14.0","0.5"
"JA000047648","CHOSHI, JA","1931-12-14",,"9.8","-0.6"
"JA000047648","CHOSHI, JA","1931-12-15",,"13.9","1.9"
"JA000047648","CHOSHI, JA","1931-12-16",,"17.2","8.6"
"JA000047648","CHOSHI, JA","1931-12-17",,"11.5","4.0"
"JA000047648","CHOSHI, JA","1931-12-18",,"12.5","2.1"
"JA000047648","CHOSHI, JA","1931-12-19",,"10.1","6.9"
"JA000047648","CHOSHI, JA","1931-12-20",,"7.8","6.2"
"JA000047648","CHOSHI, JA","1931-12-21",,"7.9","5.9"
"JA000047648","CHOSHI, JA","1931-12-22",,"9.9","3.8"
"JA000047648","CHOSHI, JA","1931-12-23",,"9.6","7.4"
"JA000047648","CHOSHI, JA","1931-12-24",,"10.8","7.2"
"JA000047648","CHOSHI, JA","1931-12-25",,"10.1","5.4"
"JA000047648","CHOSHI, JA","1931-12-26",,"8.7","5.8"
"JA000047648","CHOSHI, JA","1931-12-27",,"12.8","1.1"
"JA000047648","CHOSHI, JA","1931-12-28",,"16.8","8.5"
"JA000047648","CHOSHI, JA","1931-12-29",,"13.4","7.0"
"JA000047648","CHOSHI, JA","1931-12-30",,"11.9","8.1"
"JA000047648","CHOSHI, JA","1931-12-31",,"8.5","3.9"
"JA000047648","CHOSHI, JA","1932-01-01",,"10.9","5.5"
"JA000047648","CHOSHI, JA","1932-01-02",,"11.4","3.8"
"JA000047648","CHOSHI, JA","1932-01-03",,"10.9","2.6"
"JA000047648","CHOSHI, JA","1932-01-04",,"14.3","6.3"
"JA000047648","CHOSHI, JA","1932-01-05",,"13.0","3.1"
"JA000047648","CHOSHI, JA","1932-01-06",,"12.0","10.1"
"JA000047648","CHOSHI, JA","1932-01-07",,"15.5","5.6"
"JA000047648","CHOSHI, JA","1932-01-08",,"18.0","8.5"
"JA000047648","CHOSHI, JA","1932-01-09",,"9.4","4.0"
"JA000047648","CHOSHI, JA","1932-01-10",,"10.9","2.2"
"JA000047648","CHOSHI, JA","1932-01-11",,"7.6","2.7"
"JA000047648","CHOSHI, JA","1932-01-12",,"15.8","2.6"
"JA000047648","CHOSHI, JA","1932-01-13",,"17.4","8.9"
"JA000047648","CHOSHI, JA","1932-01-14",,"10.2","5.5"
"JA000047648","CHOSHI, JA","1932-01-15",,"11.8","4.2"
"JA000047648","CHOSHI, JA","1932-01-16",,"9.1","4.1"
"JA000047648","CHOSHI, JA","1932-01-17",,"8.5","2.2"
"JA000047648","CHOSHI, JA","1932-01-18",,"8.8","0.7"
"JA000047648","CHOSHI, JA","1932-01-19",,"8.4","1.9"
"JA000047648","CHOSHI, JA","1932-01-20",,"6.7","2.0"
"JA000047648","CHOSHI, JA","1932-01-21",,"12.2","1.2"
"JA000047648","CHOSHI, JA","1932-01-22",,"13.0","3.0"
"JA000047648","CHOSHI, JA","1932-01-23",,"11.5","7.4"
"JA000047648","CHOSHI, JA","1932-01-24",,"9.7","7.0"
"JA000047648","CHOSHI, JA","1932-01-25",,"11.0","7.0"
"JA000047648","CHOSHI, JA","1932-01-26",,"12.6","6.4"
"JA000047648","CHOSHI, JA","1932-01-27",,"12.8","4.0"
"JA000047648","CHOSHI, JA","1932-01-28",,"8.0","2.0"
"JA000047648","CHOSHI, JA","1932-01-29",,"10.5","5.4"
"JA000047648","CHOSHI, JA","1932-01-30",,"11.0","2.0"
"JA000047648","CHOSHI, JA","1932-01-31",,"6.7","2.0"
"JA000047648","CHOSHI, JA","1932-02-01",,"8.0","5.5"
"JA000047648","CHOSHI, JA","1932-02-02",,"8.9","5.4"
"JA000047648","CHOSHI, JA","1932-02-03",,"12.1","4.5"
"JA000047648","CHOSHI, JA","1932-02-04",,"9.5","4.6"
"JA000047648","CHOSHI, JA","1932-02-05",,"9.2","3.9"
"JA000047648","CHOSHI, JA","1932-02-06",,"8.2","2.2"
"JA000047648","CHOSHI, JA","1932-02-07",,"7.2","0.0"
"JA000047648","CHOSHI, JA","1932-02-08",,"7.6","1.4"
"JA000047648","CHOSHI, JA","1932-02-09",,"7.7","2.0"
"JA000047648","CHOSHI, JA","1932-02-10",,"5.0","3.0"
"JA000047648","CHOSHI, JA","1932-02-11",,"10.0","4.0"
"JA000047648","CHOSHI, JA","1932-02-12",,"9.5","6.0"
"JA000047648","CHOSHI, JA","1932-02-13",,"16.5","4.4"
"JA000047648","CHOSHI, JA","1932-02-14",,"11.5","6.7"
"JA000047648","CHOSHI, JA","1932-02-15",,"12.0","6.7"
"JA000047648","CHOSHI, JA","1932-02-16",,"14.9","4.9"
"JA000047648","CHOSHI, JA","1932-02-17",,"8.4","0.7"
"JA000047648","CHOSHI, JA","1932-02-18",,"8.7","0.8"
"JA000047648","CHOSHI, JA","1932-02-19",,"7.0","1.0"
"JA000047648","CHOSHI, JA","1932-02-20",,"8.5","3.0"
"JA000047648","CHOSHI, JA","1932-02-21",,"8.8","-0.5"
"JA000047648","CHOSHI, JA","1932-02-22",,"7.5","0.4"
"JA000047648","CHOSHI, JA","1932-02-23",,"11.0","3.2"
"JA000047648","CHOSHI, JA","1932-02-24",,"8.3","-1.1"
"JA000047648","CHOSHI, JA","1932-02-25",,"10.8","1.2"
"JA000047648","CHOSHI, JA","1932-02-26",,"10.4","0.4"
"JA000047648","CHOSHI, JA","1932-02-27",,"10.4","1.3"
"JA000047648","CHOSHI, JA","1932-02-28",,"7.4","-1.2"
"JA000047648","CHOSHI, JA","1932-02-29",,"9.3","-0.5"
"JA000047648","CHOSHI, JA","1932-03-01",,"12.3","0.4"
"JA000047648","CHOSHI, JA","1932-03-02",,"8.6","3.0"
"JA000047648","CHOSHI, JA","1932-03-03",,"9.9","1.0"
"JA000047648","CHOSHI, JA","1932-03-04",,"11.0","7.7"
"JA000047648","CHOSHI, JA","1932-03-05",,"14.8","2.9"
"JA000047648","CHOSHI, JA","1932-03-06",,"16.5","5.4"
"JA000047648","CHOSHI, JA","1932-03-07",,"13.5","4.2"
"JA000047648","CHOSHI, JA","1932-03-08",,"8.4","3.4"
"JA000047648","CHOSHI, JA","1932-03-09",,"9.5","1.0"
"JA000047648","CHOSHI, JA","1932-03-10",,"8.2","-0.1"
"JA000047648","CHOSHI, JA","1932-03-11",,"10.2","4.9"
"JA000047648","CHOSHI, JA","1932-03-12",,"13.5","4.7"
"JA000047648","CHOSHI, JA","1932-03-13",,"15.0","10.1"
"JA000047648","CHOSHI, JA","1932-03-14",,"11.6","8.6"
"JA000047648","CHOSHI, JA","1932-03-15",,"12.0","5.5"
"JA000047648","CHOSHI, JA","1932-03-16",,"10.3","3.2"
"JA000047648","CHOSHI, JA","1932-03-17",,"7.6","2.0"
"JA000047648","CHOSHI, JA","1932-03-18",,"9.3","1.9"
"JA000047648","CHOSHI, JA","1932-03-19",,"10.0","2.3"
"JA000047648","CHOSHI, JA","1932-03-20",,"9.9","1.9"
"JA000047648","CHOSHI, JA","1932-03-21",,"12.0","-0.2"
"JA000047648","CHOSHI, JA","1932-03-22",,"8.7","3.0"
"JA000047648","CHOSHI, JA","1932-03-23",,"7.4","3.5"
"JA000047648","CHOSHI, JA","1932-03-24",,"8.0","4.0"
"JA000047648","CHOSHI, JA","1932-03-25",,"8.2","4.4"
"JA000047648","CHOSHI, JA","1932-03-26",,"9.6","3.4"
"JA000047648","CHOSHI, JA","1932-03-27",,"15.7","8.5"
"JA000047648","CHOSHI, JA","1932-03-28",,"16.5","4.0"
"JA000047648","CHOSHI, JA","1932-03-29",,"11.7","3.5"
"JA000047648","CHOSHI, JA","1932-03-30",,"10.6","1.9"
"JA000047648","CHOSHI, JA","1932-03-31",,"9.3","5.0"
"JA000047648","CHOSHI, JA","1932-04-01",,"11.5","3.8"
"JA000047648","CHOSHI, JA","1932-04-02",,"16.5","7.4"
"JA000047648","CHOSHI, JA","1932-04-03",,"13.5","7.4"
"JA000047648","CHOSHI, JA","1932-04-04",,"18.5","8.4"
"JA000047648","CHOSHI, JA","1932-04-05",,"14.0","8.8"
"JA000047648","CHOSHI, JA","1932-04-06",,"14.6","7.2"
"JA000047648","CHOSHI, JA","1932-04-07",,"12.8","6.1"
"JA000047648","CHOSHI, JA","1932-04-08",,"10.3","7.6"
"JA000047648","CHOSHI, JA","1932-04-09",,"15.9","4.5"
"JA000047648","CHOSHI, JA","1932-04-10",,"18.3","9.3"
"JA000047648","CHOSHI, JA","1932-04-11",,"9.9","6.8"
"JA000047648","CHOSHI, JA","1932-04-12",,"16.8","9.6"
"JA000047648","CHOSHI, JA","1932-04-13",,"18.0","8.6"
"JA000047648","CHOSHI, JA","1932-04-14",,"12.3","7.0"
"JA000047648","CHOSHI, JA","1932-04-15",,"15.0","10.1"
"JA000047648","CHOSHI, JA","1932-04-16",,"17.4","9.8"
"JA000047648","CHOSHI, JA","1932-04-17",,"15.4","7.2"
"JA000047648","CHOSHI, JA","1932-04-18",,"12.1","8.6"
"JA000047648","CHOSHI, JA","1932-04-19",,"18.0","10.9"
"JA000047648","CHOSHI, JA","1932-04-20",,"17.5","8.0"
"JA000047648","CHOSHI, JA","1932-04-21",,"15.6","6.0"
"JA000047648","CHOSHI, JA","1932-04-22",,"16.4","5.7"
"JA000047648","CHOSHI, JA","1932-04-23",,"16.0","9.7"
"JA000047648","CHOSHI, JA","1932-04-24",,"16.4","13.3"
"JA000047648","CHOSHI, JA","1932-04-25",,"19.0","9.3"
"JA000047648","CHOSHI, JA","1932-04-26",,"16.0","5.5"
"JA000047648","CHOSHI, JA","1932-04-27",,"17.6","8.1"
"JA000047648","CHOSHI, JA","1932-04-28",,"17.7","14.2"
"JA000047648","CHOSHI, JA","1932-04-29",,"17.3","12.7"
"JA000047648","CHOSHI, JA","1932-04-30",,"18.9","11.1"
"JA000047648","CHOSHI, JA","1932-05-01",,"21.4","14.0"
"JA000047648","CHOSHI, JA","1932-05-02",,"15.3","12.1"
"JA000047648","CHOSHI, JA","1932-05-03",,"17.9","9.7"
"JA000047648","CHOSHI, JA","1932-05-04",,"20.7","11.7"
"JA000047648","CHOSHI, JA","1932-05-05",,"21.5","13.0"
"JA000047648","CHOSHI, JA","1932-05-06",,"22.0","12.5"
"JA000047648","CHOSHI, JA","1932-05-07",,"14.4","10.6"
"JA000047648","CHOSHI, JA","1932-05-08",,"17.1","10.1"
"JA000047648","CHOSHI, JA","1932-05-09",,"17.5","13.2"
"JA000047648","CHOSHI, JA","1932-05-10",,"18.0","12.4"
"JA000047648","CHOSHI, JA","1932-05-11",,"18.0","12.3"
"JA000047648","CHOSHI, JA","1932-05-12",,"17.3","13.7"
"JA000047648","CHOSHI, JA","1932-05-13",,"20.8","13.4"
"JA000047648","CHOSHI, JA","1932-05-14",,"22.0","15.0"
"JA000047648","CHOSHI, JA","1932-05-15",,"20.8","12.5"
"JA000047648","CHOSHI, JA","1932-05-16",,"17.5","13.3"
"JA000047648","CHOSHI, JA","1932-05-17",,"17.0","12.3"
"JA000047648","CHOSHI, JA","1932-05-18",,"21.4","12.5"
"JA000047648","CHOSHI, JA","1932-05-19",,"22.3","16.2"
"JA000047648","CHOSHI, JA","1932-05-20",,"21.8","17.5"
"JA000047648","CHOSHI, JA","1932-05-21",,"21.6","17.4"
"JA000047648","CHOSHI, JA","1932-05-22",,"20.5","16.4"
"JA000047648","CHOSHI, JA","1932-05-23",,"20.5","14.3"
"JA000047648","CHOSHI, JA","1932-05-24",,"20.6","12.1"
"JA000047648","CHOSHI, JA","1932-05-25",,"23.4","16.7"
"JA000047648","CHOSHI, JA","1932-05-26",,"21.6","16.4"
"JA000047648","CHOSHI, JA","1932-05-27",,"22.2","14.6"
"JA000047648","CHOSHI, JA","1932-05-28",,"18.4","14.1"
"JA000047648","CHOSHI, JA","1932-05-29",,"19.5","13.8"
"JA000047648","CHOSHI, JA","1932-05-30",,"19.4","14.2"
"JA000047648","CHOSHI, JA","1932-05-31",,"20.7","13.0"
"JA000047648","CHOSHI, JA","1932-06-01",,"18.1","15.0"
"JA000047648","CHOSHI, JA","1932-06-02",,"20.1","15.0"
"JA000047648","CHOSHI, JA","1932-06-03",,"23.5","17.0"
"JA000047648","CHOSHI, JA","1932-06-04",,"20.9","18.5"
"JA000047648","CHOSHI, JA","1932-06-05",,"21.7","17.2"
"JA000047648","CHOSHI, JA","1932-06-06",,"18.4","16.9"
"JA000047648","CHOSHI, JA","1932-06-07",,"18.6","15.9"
"JA000047648","CHOSHI, JA","1932-06-08",,"17.0","14.3"
"JA000047648","CHOSHI, JA","1932-06-09",,"18.0","14.2"
"JA000047648","CHOSHI, JA","1932-06-10",,"18.4","15.5"
"JA000047648","CHOSHI, JA","1932-06-11",,"19.5","15.7"
"JA000047648","CHOSHI, JA","1932-06-12",,"21.0","15.9"
"JA000047648","CHOSHI, JA","1932-06-13",,"21.2","16.9"
"JA000047648","CHOSHI, JA","1932-06-14",,"20.0","17.8"
"JA000047648","CHOSHI, JA","1932-06-15",,"20.9","17.0"
"JA000047648","CHOSHI, JA","1932-06-16",,"20.8","17.8"
"JA000047648","CHOSHI, JA","1932-06-17",,"20.9","16.6"
"JA000047648","CHOSHI, JA","1932-06-18",,"19.8","16.8"
"JA000047648","CHOSHI, JA","1932-06-19",,"21.0","16.8"
"JA000047648","CHOSHI, JA","1932-06-20",,"22.7","16.2"
"JA000047648","CHOSHI, JA","1932-06-21",,"24.2","17.8"
"JA000047648","CHOSHI, JA","1932-06-22",,"23.5","18.0"
"JA000047648","CHOSHI, JA","1932-06-23",,"22.7","18.9"
"JA000047648","CHOSHI, JA","1932-06-24",,"22.5","18.9"
"JA000047648","CHOSHI, JA","1932-06-25",,"25.4","18.9"
"JA000047648","CHOSHI, JA","1932-06-26",,"23.9","19.0"
"JA000047648","CHOSHI, JA","1932-06-27",,"24.0","18.0"
"JA000047648","CHOSHI, JA","1932-06-28",,"21.0","18.3"
"JA000047648","CHOSHI, JA","1932-06-29",,"20.4","17.9"
"JA000047648","CHOSHI, JA","1932-06-30",,"22.4","18.0"
